time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
157.9111,0.0325,0.79,0.055,0.0,0.0,0.0
157.9222,0.0325,0.79,0.055,0.0002,0.0002,0.0002
157.9333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
157.9444,0.0325,0.79,0.055,0.0005,0.0005,0.0005
157.9556,0.0325,0.79,0.055,0.0005,0.0005,0.0005
157.9667,0.0325,0.79,0.055,0.0005,0.0005,0.0005
157.9778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
157.9889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.0889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.1889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.2889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.3889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.4889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.5889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.6889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.7889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.8889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
158.9889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.0889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.1889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.2889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.3,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.3111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.3222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.3333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
159.3445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
