time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
717.6334,0.1325,0.79,-0.105,0.0,0.0,0.0
717.6445,0.1325,0.79,-0.105,-0.001,-0.001,-0.001
717.6556,0.1325,0.79,-0.105,-0.002,-0.002,-0.002
717.6667,0.1325,0.79,-0.105,-0.0024,-0.0024,-0.0024
717.6778,0.1325,0.79,-0.105,-0.0025,-0.0025,-0.0025
717.6889,0.1325,0.79,-0.105,-0.0023,-0.0023,-0.0023
717.7,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7444,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.7889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8112,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8223,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8334,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.8889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
717.9889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0444,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.0889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1223,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1334,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.1889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2444,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.2889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3112,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3223,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3334,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.3889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
718.4778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
