time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
678.2444,0.2125,0.79,0.055,0.0,0.0,0.0
678.2556,0.2125,0.79,0.055,-0.001,-0.001,-0.001
678.2667,0.2125,0.79,0.055,-0.002,-0.002,-0.002
678.2778,0.2125,0.79,0.055,-0.0024,-0.0024,-0.0024
678.2889,0.2125,0.79,0.055,-0.0025,-0.0025,-0.0025
678.3,0.2125,0.79,0.055,-0.0023,-0.0023,-0.0023
678.3112,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.3223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.3334,0.2125,0.79,0.055,-0.0021,-0.0021,-0.0021
678.3445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.3556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.3667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.3778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.3889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.4889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5444,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5555,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.5889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6334,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.6889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7444,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.7889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8112,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8334,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.8889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
678.9889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0444,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0555,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.0889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1334,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.1889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2444,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.2889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3112,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3334,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.3889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.4889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5444,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5555,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.5889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6334,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.6889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7111,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7222,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7333,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7444,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7556,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7667,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7778,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.7889,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.8,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.8112,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.8223,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.8334,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
679.8445,0.2125,0.79,0.055,-0.0022,-0.0022,-0.0022
