time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
301.0222,0.0,0.7727,0.175,0.0,0.0,0.0
301.0334,0.0,0.7727,0.175,0.0,0.0,0.0
301.0445,0.0,0.7727,0.175,0.0,0.0,0.0
301.0556,0.0,0.7727,0.175,0.0,0.0,0.0
301.0667,0.0,0.7727,0.175,0.0,0.0,0.0
301.0778,0.0,0.7727,0.175,0.0,0.0,0.0
301.0889,0.0,0.7727,0.175,0.0,0.0,0.0
301.1,0.0,0.7727,0.175,0.0,0.0,0.0
301.1111,0.0,0.7727,0.175,0.0,0.0,0.0
301.1222,0.0,0.7727,0.175,0.0,0.0,0.0
301.1333,0.0,0.7727,0.175,0.0,0.0,0.0
301.1444,0.0,0.7727,0.175,0.0,0.0,0.0
301.1555,0.0,0.7727,0.175,0.0,0.0,0.0
301.1667,0.0,0.7727,0.175,0.0,0.0,0.0
301.1778,0.0,0.7727,0.175,0.0,0.0,0.0
301.1889,0.0,0.7727,0.175,0.0,0.0,0.0
301.2,0.0,0.7727,0.175,0.0,0.0,0.0
301.2111,0.0,0.7727,0.175,0.0,0.0,0.0
301.2222,0.0,0.7727,0.175,0.0,0.0,0.0
301.2333,0.0,0.7727,0.175,0.0,0.0,0.0
301.2444,0.0,0.7727,0.175,0.0,0.0,0.0
301.2556,0.0,0.7727,0.175,0.0,0.0,0.0
301.2667,0.0,0.7727,0.175,0.0,0.0,0.0
301.2778,0.0,0.7727,0.175,0.0,0.0,0.0
301.2889,0.0,0.7727,0.175,0.0,0.0,0.0
301.3,0.0,0.7727,0.175,0.0,0.0,0.0
301.3111,0.0,0.7727,0.175,0.0,0.0,0.0
301.3222,0.0,0.7727,0.175,0.0,0.0,0.0
301.3333,0.0,0.7727,0.175,0.0,0.0,0.0
301.3445,0.0,0.7727,0.175,0.0,0.0,0.0
301.3556,0.0,0.7727,0.175,0.0,0.0,0.0
301.3667,0.0,0.7727,0.175,0.0,0.0,0.0
301.3778,0.0,0.7727,0.175,0.0,0.0,0.0
301.3889,0.0,0.7727,0.175,0.0,0.0,0.0
301.4,0.0,0.7727,0.175,0.0,0.0,0.0
301.4111,0.0,0.7727,0.175,0.0,0.0,0.0
301.4222,0.0,0.7727,0.175,0.0,0.0,0.0
301.4333,0.0,0.7727,0.175,0.0,0.0,0.0
301.4445,0.0,0.7727,0.175,0.0,0.0,0.0
301.4556,0.0,0.7727,0.175,0.0,0.0,0.0
301.4667,0.0,0.7727,0.175,0.0,0.0,0.0
301.4778,0.0,0.7727,0.175,0.0,0.0,0.0
301.4889,0.0,0.7727,0.175,0.0,0.0,0.0
301.5,0.0,0.7727,0.175,0.0,0.0,0.0
301.5111,0.0,0.7727,0.175,0.0,0.0,0.0
301.5222,0.0,0.7727,0.175,0.0,0.0,0.0
301.5334,0.0,0.7727,0.175,0.0,0.0,0.0
301.5445,0.0,0.7727,0.175,0.0,0.0,0.0
301.5556,0.0,0.7727,0.175,0.0,0.0,0.0
301.5667,0.0,0.7727,0.175,0.0,0.0,0.0
301.5778,0.0,0.7727,0.175,0.0,0.0,0.0
301.5889,0.0,0.7727,0.175,0.0,0.0,0.0
301.6,0.0,0.7727,0.175,0.0,0.0,0.0
301.6111,0.0,0.7727,0.175,0.0,0.0,0.0
301.6222,0.0,0.7727,0.175,0.0,0.0,0.0
301.6333,0.0,0.7727,0.175,0.0,0.0,0.0
301.6444,0.0,0.7727,0.175,0.0,0.0,0.0
301.6555,0.0,0.7727,0.175,0.0,0.0,0.0
301.6667,0.0,0.7727,0.175,0.0,0.0,0.0
301.6778,0.0,0.7727,0.175,0.0,0.0,0.0
301.6889,0.0,0.7727,0.175,0.0,0.0,0.0
301.7,0.0,0.7727,0.175,0.0,0.0,0.0
301.7111,0.0,0.7727,0.175,0.0,0.0,0.0
301.7222,0.0,0.7727,0.175,0.0,0.0,0.0
301.7333,0.0,0.7727,0.175,0.0,0.0,0.0
301.7444,0.0,0.7727,0.175,0.0,0.0,0.0
301.7556,0.0,0.7727,0.175,0.0,0.0,0.0
301.7667,0.0,0.7727,0.175,0.0,0.0,0.0
301.7778,0.0,0.7727,0.175,0.0,0.0,0.0
301.7889,0.0,0.7727,0.175,0.0,0.0,0.0
301.8,0.0,0.7727,0.175,0.0,0.0,0.0
301.8111,0.0,0.7727,0.175,0.0,0.0,0.0
301.8222,0.0,0.7727,0.175,0.0,0.0,0.0
301.8333,0.0,0.7727,0.175,0.0,0.0,0.0
301.8445,0.0,0.7727,0.175,0.0,0.0,0.0
301.8556,0.0,0.7727,0.175,0.0,0.0,0.0
301.8667,0.0,0.7727,0.175,0.0,0.0,0.0
301.8778,0.0,0.7727,0.175,0.0,0.0,0.0
301.8889,0.0,0.7727,0.175,0.0,0.0,0.0
301.9,0.0,0.7727,0.175,0.0,0.0,0.0
301.9111,0.0,0.7727,0.175,0.0,0.0,0.0
301.9222,0.0,0.7727,0.175,0.0,0.0,0.0
301.9333,0.0,0.7727,0.175,0.0,0.0,0.0
301.9445,0.0,0.7727,0.175,0.0,0.0,0.0
301.9556,0.0,0.7727,0.175,0.0,0.0,0.0
301.9667,0.0,0.7727,0.175,0.0,0.0,0.0
301.9778,0.0,0.7727,0.175,0.0,0.0,0.0
301.9889,0.0,0.7727,0.175,0.0,0.0,0.0
302.0,0.0,0.7727,0.175,0.0,0.0,0.0
302.0111,0.0,0.7727,0.175,0.0,0.0,0.0
302.0222,0.0,0.7727,0.175,0.0,0.0,0.0
302.0334,0.0,0.7727,0.175,0.0,0.0,0.0
302.0445,0.0,0.7727,0.175,0.0,0.0,0.0
302.0556,0.0,0.7727,0.175,0.0,0.0,0.0
302.0667,0.0,0.7727,0.175,0.0,0.0,0.0
302.0778,0.0,0.7727,0.175,0.0,0.0,0.0
302.0889,0.0,0.7727,0.175,0.0,0.0,0.0
302.1,0.0,0.7727,0.175,0.0,0.0,0.0
302.1111,0.0,0.7727,0.175,0.0,0.0,0.0
302.1222,0.0,0.7727,0.175,0.0,0.0,0.0
302.1333,0.0,0.7727,0.175,0.0,0.0,0.0
302.1444,0.0,0.7727,0.175,0.0,0.0,0.0
302.1555,0.0,0.7727,0.175,0.0,0.0,0.0
302.1667,0.0,0.7727,0.175,0.0,0.0,0.0
302.1778,0.0,0.7727,0.175,0.0,0.0,0.0
302.1889,0.0,0.7727,0.175,0.0,0.0,0.0
302.2,0.0,0.7727,0.175,0.0,0.0,0.0
302.2111,0.0,0.7727,0.175,0.0,0.0,0.0
302.2222,0.0,0.7727,0.175,0.0,0.0,0.0
302.2333,0.0,0.7727,0.175,0.0,0.0,0.0
302.2444,0.0,0.7727,0.175,0.0,0.0,0.0
302.2556,0.0,0.7727,0.175,0.0,0.0,0.0
302.2667,0.0,0.7727,0.175,0.0,0.0,0.0
302.2778,0.0,0.7727,0.175,0.0,0.0,0.0
302.2889,0.0,0.7727,0.175,0.0,0.0,0.0
302.3,0.0,0.7727,0.175,0.0,0.0,0.0
302.3111,0.0,0.7727,0.175,0.0,0.0,0.0
302.3222,0.0,0.7727,0.175,0.0,0.0,0.0
302.3333,0.0,0.7727,0.175,0.0,0.0,0.0
302.3445,0.0,0.7727,0.175,0.0,0.0,0.0
302.3556,0.0,0.7727,0.175,0.0,0.0,0.0
302.3667,0.0,0.7727,0.175,0.0,0.0,0.0
302.3778,0.0,0.7727,0.175,0.0,0.0,0.0
302.3889,0.0,0.7727,0.175,0.0,0.0,0.0
302.4,0.0,0.7727,0.175,0.0,0.0,0.0
302.4111,0.0,0.7727,0.175,0.0,0.0,0.0
302.4222,0.0,0.7727,0.175,0.0,0.0,0.0
302.4333,0.0,0.7727,0.175,0.0,0.0,0.0
302.4445,0.0,0.7727,0.175,0.0,0.0,0.0
302.4556,0.0,0.7727,0.175,0.0,0.0,0.0
302.4667,0.0,0.7727,0.175,0.0,0.0,0.0
302.4778,0.0,0.7727,0.175,0.0,0.0,0.0
302.4889,0.0,0.7727,0.175,0.0,0.0,0.0
302.5,0.0,0.7727,0.175,0.0,0.0,0.0
302.5111,0.0,0.7727,0.175,0.0,0.0,0.0
302.5222,0.0,0.7727,0.175,0.0,0.0,0.0
302.5334,0.0,0.7727,0.175,0.0,0.0,0.0
302.5445,0.0,0.7727,0.175,0.0,0.0,0.0
302.5556,0.0,0.7727,0.175,0.0,0.0,0.0
302.5667,0.0,0.7727,0.175,0.0,0.0,0.0
302.5778,0.0,0.7727,0.175,0.0,0.0,0.0
302.5889,0.0,0.7727,0.175,0.0,0.0,0.0
302.6,0.0,0.7727,0.175,0.0,0.0,0.0
302.6111,0.0,0.7727,0.175,0.0,0.0,0.0
302.6222,0.0,0.7727,0.175,0.0,0.0,0.0
302.6333,0.0,0.7727,0.175,0.0,0.0,0.0
302.6444,0.0,0.7727,0.175,0.0,0.0,0.0
302.6555,0.0,0.7727,0.175,0.0,0.0,0.0
302.6667,0.0,0.7727,0.175,0.0,0.0,0.0
302.6778,0.0,0.7727,0.175,0.0,0.0,0.0
302.6889,0.0,0.7727,0.175,0.0,0.0,0.0
302.7,0.0,0.7727,0.175,0.0,0.0,0.0
