time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
539.0555,0.0,0.7727,0.175,0.0,0.0,0.0
539.0667,0.0,0.7727,0.175,0.0,0.0,0.0
539.0778,0.0,0.7727,0.175,0.0,0.0,0.0
539.0889,0.0,0.7727,0.175,0.0,0.0,0.0
539.1,0.0,0.7727,0.175,0.0,0.0,0.0
539.1111,0.0,0.7727,0.175,0.0,0.0,0.0
539.1223,0.0,0.7727,0.175,0.0,0.0,0.0
539.1334,0.0,0.7727,0.175,0.0,0.0,0.0
539.1445,0.0,0.7727,0.175,0.0,0.0,0.0
539.1556,0.0,0.7727,0.175,0.0,0.0,0.0
539.1667,0.0,0.7727,0.175,0.0,0.0,0.0
539.1778,0.0,0.7727,0.175,0.0,0.0,0.0
539.1889,0.0,0.7727,0.175,0.0,0.0,0.0
539.2,0.0,0.7727,0.175,0.0,0.0,0.0
539.2111,0.0,0.7727,0.175,0.0,0.0,0.0
539.2222,0.0,0.7727,0.175,0.0,0.0,0.0
539.2333,0.0,0.7727,0.175,0.0,0.0,0.0
539.2444,0.0,0.7727,0.175,0.0,0.0,0.0
539.2556,0.0,0.7727,0.175,0.0,0.0,0.0
539.2667,0.0,0.7727,0.175,0.0,0.0,0.0
539.2778,0.0,0.7727,0.175,0.0,0.0,0.0
539.2889,0.0,0.7727,0.175,0.0,0.0,0.0
539.3,0.0,0.7727,0.175,0.0,0.0,0.0
539.3111,0.0,0.7727,0.175,0.0,0.0,0.0
539.3223,0.0,0.7727,0.175,0.0,0.0,0.0
539.3334,0.0,0.7727,0.175,0.0,0.0,0.0
539.3445,0.0,0.7727,0.175,0.0,0.0,0.0
539.3556,0.0,0.7727,0.175,0.0,0.0,0.0
539.3667,0.0,0.7727,0.175,0.0,0.0,0.0
539.3778,0.0,0.7727,0.175,0.0,0.0,0.0
539.3889,0.0,0.7727,0.175,0.0,0.0,0.0
539.4,0.0,0.7727,0.175,0.0,0.0,0.0
539.4111,0.0,0.7727,0.175,0.0,0.0,0.0
539.4222,0.0,0.7727,0.175,0.0,0.0,0.0
539.4333,0.0,0.7727,0.175,0.0,0.0,0.0
539.4445,0.0,0.7727,0.175,0.0,0.0,0.0
539.4556,0.0,0.7727,0.175,0.0,0.0,0.0
539.4667,0.0,0.7727,0.175,0.0,0.0,0.0
539.4778,0.0,0.7727,0.175,0.0,0.0,0.0
539.4889,0.0,0.7727,0.175,0.0,0.0,0.0
539.5,0.0,0.7727,0.175,0.0,0.0,0.0
539.5111,0.0,0.7727,0.175,0.0,0.0,0.0
539.5222,0.0,0.7727,0.175,0.0,0.0,0.0
539.5333,0.0,0.7727,0.175,0.0,0.0,0.0
539.5444,0.0,0.7727,0.175,0.0,0.0,0.0
539.5555,0.0,0.7727,0.175,0.0,0.0,0.0
539.5667,0.0,0.7727,0.175,0.0,0.0,0.0
539.5778,0.0,0.7727,0.175,0.0,0.0,0.0
539.5889,0.0,0.7727,0.175,0.0,0.0,0.0
539.6,0.0,0.7727,0.175,0.0,0.0,0.0
539.6111,0.0,0.7727,0.175,0.0,0.0,0.0
539.6223,0.0,0.7727,0.175,0.0,0.0,0.0
539.6334,0.0,0.7727,0.175,0.0,0.0,0.0
539.6445,0.0,0.7727,0.175,0.0,0.0,0.0
539.6556,0.0,0.7727,0.175,0.0,0.0,0.0
539.6667,0.0,0.7727,0.175,0.0,0.0,0.0
539.6778,0.0,0.7727,0.175,0.0,0.0,0.0
539.6889,0.0,0.7727,0.175,0.0,0.0,0.0
539.7,0.0,0.7727,0.175,0.0,0.0,0.0
539.7111,0.0,0.7727,0.175,0.0,0.0,0.0
539.7222,0.0,0.7727,0.175,0.0,0.0,0.0
539.7333,0.0,0.7727,0.175,0.0,0.0,0.0
539.7444,0.0,0.7727,0.175,0.0,0.0,0.0
539.7556,0.0,0.7727,0.175,0.0,0.0,0.0
539.7667,0.0,0.7727,0.175,0.0,0.0,0.0
539.7778,0.0,0.7727,0.175,0.0,0.0,0.0
539.7889,0.0,0.7727,0.175,0.0,0.0,0.0
539.8,0.0,0.7727,0.175,0.0,0.0,0.0
539.8111,0.0,0.7727,0.175,0.0,0.0,0.0
539.8223,0.0,0.7727,0.175,0.0,0.0,0.0
539.8334,0.0,0.7727,0.175,0.0,0.0,0.0
539.8445,0.0,0.7727,0.175,0.0,0.0,0.0
539.8556,0.0,0.7727,0.175,0.0,0.0,0.0
539.8667,0.0,0.7727,0.175,0.0,0.0,0.0
539.8778,0.0,0.7727,0.175,0.0,0.0,0.0
539.8889,0.0,0.7727,0.175,0.0,0.0,0.0
539.9,0.0,0.7727,0.175,0.0,0.0,0.0
539.9111,0.0,0.7727,0.175,0.0,0.0,0.0
539.9222,0.0,0.7727,0.175,0.0,0.0,0.0
539.9333,0.0,0.7727,0.175,0.0,0.0,0.0
539.9445,0.0,0.7727,0.175,0.0,0.0,0.0
539.9556,0.0,0.7727,0.175,0.0,0.0,0.0
539.9667,0.0,0.7727,0.175,0.0,0.0,0.0
