time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
324.9667,-0.1025,0.79,0.055,0.0,0.0,0.0
324.9778,-0.1025,0.79,0.055,-0.001,-0.001,-0.001
324.9889,-0.1025,0.79,0.055,-0.002,-0.002,-0.002
325.0,-0.1025,0.79,0.055,-0.0024,-0.0024,-0.0024
325.0111,-0.1025,0.79,0.055,-0.0025,-0.0025,-0.0025
325.0222,-0.1025,0.79,0.055,-0.0023,-0.0023,-0.0023
325.0334,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.0445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.0556,-0.1025,0.79,0.055,-0.0021,-0.0021,-0.0021
325.0667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.0778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.0889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.1889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.2889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.3889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.4889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5334,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.5889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.6889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.7889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.8,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.8111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.8222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.8333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.8445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
325.8556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
