time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
245.8445,0.0525,0.79,0.055,0.0,0.0,0.0
245.8556,0.0525,0.79,0.055,0.0002,0.0002,0.0002
245.8667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.8778,0.0525,0.79,0.055,0.0005,0.0005,0.0005
245.8889,0.0525,0.79,0.055,0.0005,0.0005,0.0005
245.9,0.0525,0.79,0.055,0.0005,0.0005,0.0005
245.9111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
245.9889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0444,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.0889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.1889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2444,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.2889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.3889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.4889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5444,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.5889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.6889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7444,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.7889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.8889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.9,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.9111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.9222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.9333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.9445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
246.9556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
