time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
180.9222,-0.0425,0.79,0.055,0.0,0.0,0.0
180.9333,-0.0425,0.79,0.055,0.0002,0.0002,0.0002
180.9444,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
180.9556,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
180.9667,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
180.9778,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
180.9889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0444,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.0889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.1889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2444,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.2889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.3889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.4,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.4111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
181.4222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
