time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
241.4,0.0425,0.79,0.055,0.0,0.0,0.0
241.4111,0.0425,0.79,0.055,0.0002,0.0002,0.0002
241.4222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.4333,0.0425,0.79,0.055,0.0005,0.0005,0.0005
241.4444,0.0425,0.79,0.055,0.0005,0.0005,0.0005
241.4556,0.0425,0.79,0.055,0.0005,0.0005,0.0005
241.4667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.4778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.4889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5444,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.5889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6445,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.6889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7444,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.7889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8445,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.8889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9444,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
241.9889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0444,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.0889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1445,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.1889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2444,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.2889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3445,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.3889,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4111,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4222,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4333,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4444,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4556,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4667,0.0425,0.79,0.055,0.0004,0.0004,0.0004
242.4778,0.0425,0.79,0.055,0.0004,0.0004,0.0004
