time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
620.6334,-0.0525,0.79,0.055,0.0,0.0,0.0
620.6445,-0.0525,0.79,0.055,0.0002,0.0002,0.0002
620.6556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.6667,-0.0525,0.79,0.055,0.0005,0.0005,0.0005
620.6778,-0.0525,0.79,0.055,0.0005,0.0005,0.0005
620.6889,-0.0525,0.79,0.055,0.0005,0.0005,0.0005
620.7,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7222,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7333,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7444,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.7889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8223,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8334,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8445,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.8889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9222,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9333,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9445,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
620.9889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0222,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0333,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0444,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0555,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.0889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1223,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1334,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1445,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.1889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2222,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2333,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2444,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.2889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3223,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3334,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3445,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3556,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3667,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3778,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.3889,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.4,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.4111,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.4222,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
621.4333,-0.0525,0.79,0.055,0.0004,0.0004,0.0004
