time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
613.4445,0.0075,0.79,0.055,0.0,0.0,0.0
613.4556,0.0075,0.79,0.055,-0.001,-0.001,-0.001
613.4667,0.0075,0.79,0.055,-0.002,-0.002,-0.002
613.4778,0.0075,0.79,0.055,-0.0024,-0.0024,-0.0024
613.4889,0.0075,0.79,0.055,-0.0025,-0.0025,-0.0025
613.5,0.0075,0.79,0.055,-0.0023,-0.0023,-0.0023
613.5111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.5222,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.5333,0.0075,0.79,0.055,-0.0021,-0.0021,-0.0021
613.5444,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.5555,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.5667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.5778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.5889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6223,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6334,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6445,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.6889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7222,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7333,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7444,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.7889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8223,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8334,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8445,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.8889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9222,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9333,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9445,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
613.9889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0222,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0333,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0444,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0555,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.0889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1223,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1334,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1445,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.1889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2222,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2333,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2444,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.2889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3223,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3334,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3445,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3556,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3667,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3778,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.3889,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.4,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.4111,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
614.4222,0.0075,0.79,0.055,-0.0022,-0.0022,-0.0022
