time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
539.0889,-0.0675,0.79,0.055,0.0,0.0,0.0
539.1,-0.0675,0.79,0.055,0.0002,0.0002,0.0002
539.1111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.1223,-0.0675,0.79,0.055,0.0005,0.0005,0.0005
539.1334,-0.0675,0.79,0.055,0.0005,0.0005,0.0005
539.1445,-0.0675,0.79,0.055,0.0005,0.0005,0.0005
539.1556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.1667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.1778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.1889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.2889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.3889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.4889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5555,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.5889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.6889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.7889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.8889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
539.9889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0555,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.0889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.1889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.2889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.3889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.4889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5555,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.5889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.6889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.7889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8223,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8334,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.8889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9445,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9556,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9778,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
540.9889,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0111,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0222,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0333,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0444,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0555,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
541.0667,-0.0675,0.79,0.055,0.0004,0.0004,0.0004
