time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
613.5555,0.1125,0.79,-0.105,0.0,0.0,0.0
613.5667,0.1125,0.79,-0.105,0.0002,0.0002,0.0002
613.5778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.5889,0.1125,0.79,-0.105,0.0005,0.0005,0.0005
613.6,0.1125,0.79,-0.105,0.0005,0.0005,0.0005
613.6111,0.1125,0.79,-0.105,0.0005,0.0005,0.0005
613.6223,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.6334,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.6445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.6556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.6667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.6778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.6889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7222,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7333,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7444,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.7889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8223,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8334,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.8889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9222,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9333,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
613.9889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0222,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0333,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0444,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0555,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.0889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1223,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1334,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.1889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2222,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2333,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2444,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.2889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3223,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3334,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.3889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4222,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4333,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.4889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5222,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5333,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5444,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5555,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.5889,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6111,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6223,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6334,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6445,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6556,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6667,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
614.6778,0.1125,0.79,-0.105,0.0004,0.0004,0.0004
