time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
681.1223,0.0425,0.79,-0.105,0.0,0.0,0.0
681.1334,0.0425,0.79,-0.105,0.0,0.0,0.0
681.1445,0.0425,0.79,-0.105,0.0,0.0,0.0
681.1556,0.0425,0.79,-0.105,0.0,0.0,0.0
681.1667,0.0425,0.79,-0.105,0.0,0.0,0.0
681.1778,0.0425,0.79,-0.105,0.0,0.0,0.0
681.1889,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2111,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2222,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2333,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2444,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2556,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2667,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2778,0.0425,0.79,-0.105,0.0,0.0,0.0
681.2889,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3112,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3223,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3334,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3445,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3556,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3667,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3778,0.0425,0.79,-0.105,0.0,0.0,0.0
681.3889,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4111,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4222,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4333,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4445,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4556,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4667,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4778,0.0425,0.79,-0.105,0.0,0.0,0.0
681.4889,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5111,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5222,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5333,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5444,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5555,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5667,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5778,0.0425,0.79,-0.105,0.0,0.0,0.0
681.5889,0.0425,0.79,-0.105,0.0,0.0,0.0
681.6,0.0425,0.79,-0.105,0.0,0.0,0.0
681.6111,0.0425,0.79,-0.105,0.0,0.0,0.0
681.6223,0.0425,0.79,-0.105,0.0,0.0,0.0
681.6334,0.0425,0.79,-0.105,0.0,0.0,0.0
681.6445,0.0425,0.79,-0.105,0.0,0.0,0.0
681.6556,0.0425,0.79,-0.105,0.0,0.0,0.0
