time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
770.1667,-0.2275,0.79,-0.105,0.0,0.0,0.0
770.1778,-0.2275,0.79,-0.105,0.0002,0.0002,0.0002
770.1889,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.2,-0.2275,0.79,-0.105,0.0005,0.0005,0.0005
770.2111,-0.2275,0.79,-0.105,0.0005,0.0005,0.0005
770.2222,-0.2275,0.79,-0.105,0.0005,0.0005,0.0005
770.2333,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.2444,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.2556,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.2667,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.2778,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.2889,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3112,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3223,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3334,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3445,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3556,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3667,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3778,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.3889,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4111,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4222,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4333,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4445,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4556,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4667,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4778,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.4889,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5111,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5222,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5333,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5444,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5556,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5667,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5778,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.5889,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6111,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6223,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6334,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6445,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6556,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
770.6667,-0.2275,0.79,-0.105,0.0004,0.0004,0.0004
