time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
265.7556,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.7667,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.7778,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.7889,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8111,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8222,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8333,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8445,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8556,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8667,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8778,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.8889,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9111,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9222,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9333,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9445,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9556,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9667,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9778,-0.0775,0.79,-0.105,0.0,0.0,0.0
265.9889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0445,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0556,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.0889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1444,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1555,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.1889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2444,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2556,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.2889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3445,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3556,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.3889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4445,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4556,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.4889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5445,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5556,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.5889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6444,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6555,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6667,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6778,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.6889,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7111,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7222,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7333,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7444,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7556,-0.0775,0.79,-0.105,0.0,0.0,0.0
266.7667,-0.0775,0.79,-0.105,0.0,0.0,0.0
