time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
952.4667,0.1725,0.79,-0.125,0.0,0.0,0.0
952.4778,0.1725,0.79,-0.125,-0.001,-0.001,-0.001
952.4889,0.1725,0.79,-0.125,-0.002,-0.002,-0.002
952.5,0.1725,0.79,-0.125,-0.0024,-0.0024,-0.0024
952.5111,0.1725,0.79,-0.125,-0.0025,-0.0025,-0.0025
952.5222,0.1725,0.79,-0.125,-0.0023,-0.0023,-0.0023
952.5334,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.5445,0.1725,0.79,-0.125,-0.0021,-0.0021,-0.0021
952.5556,0.1725,0.79,-0.125,-0.0021,-0.0021,-0.0021
952.5667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.5778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.5889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6111,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6223,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6334,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6445,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6556,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.6889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7111,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7222,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7333,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7444,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7556,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.7889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8112,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8223,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8334,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8445,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8556,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.8889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9111,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9222,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9333,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9445,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9556,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
952.9889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0111,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0222,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0334,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0445,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0556,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.0889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1111,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1223,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1334,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1445,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1556,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1667,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1778,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.1889,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
953.2,0.1725,0.79,-0.125,-0.0022,-0.0022,-0.0022
