time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
515.9667,-0.1775,0.79,0.055,0,0,0
515.9778,-0.1775,0.79,0.055,0,0,0
515.9889,-0.1775,0.79,0.055,0,0,0
516.0,-0.1775,0.79,0.055,0,0,0
516.0111,-0.1775,0.79,0.055,0,0,0
516.0222,-0.1775,0.79,0.055,0,0,0
516.0333,-0.1775,0.79,0.055,0,0,0
516.0444,-0.1775,0.79,0.055,0,0,0
516.0555,-0.1775,0.79,0.055,0,0,0
516.0667,-0.1775,0.79,0.055,0,0,0
516.0778,-0.1775,0.79,0.055,0,0,0
516.0889,-0.1775,0.79,0.055,0,0,0
516.1,-0.1775,0.79,0.055,0,0,0
516.1111,-0.1775,0.79,0.055,0,0,0
516.1223,-0.1775,0.79,0.055,0,0,0
516.1334,-0.1775,0.79,0.055,0,0,0
516.1445,-0.1775,0.79,0.055,0,0,0
516.1556,-0.1775,0.79,0.055,0,0,0
516.1667,-0.1775,0.79,0.055,0,0,0
516.1778,-0.1775,0.79,0.055,0,0,0
516.1889,-0.1775,0.79,0.055,0,0,0
516.2,-0.1775,0.79,0.055,0,0,0
516.2111,-0.1775,0.79,0.055,0,0,0
516.2222,-0.1775,0.79,0.055,0,0,0
516.2333,-0.1775,0.79,0.055,0,0,0
516.2444,-0.1775,0.79,0.055,0,0,0
516.2556,-0.1775,0.79,0.055,0,0,0
516.2667,-0.1775,0.79,0.055,0,0,0
516.2778,-0.1775,0.79,0.055,0,0,0
516.2889,-0.1775,0.79,0.055,0,0,0
516.3,-0.1775,0.79,0.055,0,0,0
516.3111,-0.1775,0.79,0.055,0,0,0
516.3222,-0.1775,0.79,0.055,0,0,0
516.3334,-0.1775,0.79,0.055,0,0,0
516.3445,-0.1775,0.79,0.055,0,0,0
516.3556,-0.1775,0.79,0.055,0,0,0
516.3667,-0.1775,0.79,0.055,0,0,0
516.3778,-0.1775,0.79,0.055,0,0,0
516.3889,-0.1775,0.79,0.055,0,0,0
516.4,-0.1775,0.79,0.055,0,0,0
516.4111,-0.1775,0.79,0.055,0,0,0
516.4222,-0.1775,0.79,0.055,0,0,0
516.4333,-0.1775,0.79,0.055,0,0,0
516.4445,-0.1775,0.79,0.055,0,0,0
516.4556,-0.1775,0.79,0.055,0,0,0
516.4667,-0.1775,0.79,0.055,0,0,0
516.4778,-0.1775,0.79,0.055,0,0,0
516.4889,-0.1775,0.79,0.055,0,0,0
516.5,-0.1775,0.79,0.055,0,0,0
516.5111,-0.1775,0.79,0.055,0,0,0
516.5222,-0.1775,0.79,0.055,0,0,0
516.5333,-0.1775,0.79,0.055,0,0,0
516.5444,-0.1775,0.79,0.055,0,0,0
516.5555,-0.1775,0.79,0.055,0,0,0
516.5667,-0.1775,0.79,0.055,0,0,0
516.5778,-0.1775,0.79,0.055,0,0,0
516.5889,-0.1775,0.79,0.055,0,0,0
516.6,-0.1775,0.79,0.055,0,0,0
516.6111,-0.1775,0.79,0.055,0,0,0
516.6223,-0.1775,0.79,0.055,0,0,0
516.6334,-0.1775,0.79,0.055,0,0,0
516.6445,-0.1775,0.79,0.055,0,0,0
516.6556,-0.1775,0.79,0.055,0,0,0
516.6667,-0.1775,0.79,0.055,0,0,0
516.6778,-0.1775,0.79,0.055,0,0,0
516.6889,-0.1775,0.79,0.055,0,0,0
516.7,-0.1775,0.79,0.055,0,0,0
516.7111,-0.1775,0.79,0.055,0,0,0
516.7222,-0.1775,0.79,0.055,0,0,0
516.7333,-0.1775,0.79,0.055,0,0,0
516.7444,-0.1775,0.79,0.055,0,0,0
516.7556,-0.1775,0.79,0.055,0,0,0
516.7667,-0.1775,0.79,0.055,0,0,0
516.7778,-0.1775,0.79,0.055,0,0,0
516.7889,-0.1775,0.79,0.055,0,0,0
516.8,-0.1775,0.79,0.055,0,0,0
516.8111,-0.1775,0.79,0.055,0,0,0
516.8222,-0.1775,0.79,0.055,0,0,0
516.8334,-0.1775,0.79,0.055,0,0,0
516.8445,-0.1775,0.79,0.055,0,0,0
516.8556,-0.1775,0.79,0.055,0,0,0
516.8667,-0.1775,0.79,0.055,0,0,0
