time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
652.1334,-0.1025,0.79,0.055,0.0,0.0,0.0
652.1445,-0.1025,0.79,0.055,-0.001,-0.001,-0.001
652.1556,-0.1025,0.79,0.055,-0.002,-0.002,-0.002
652.1667,-0.1025,0.79,0.055,-0.0024,-0.0024,-0.0024
652.1778,-0.1025,0.79,0.055,-0.0025,-0.0025,-0.0025
652.1889,-0.1025,0.79,0.055,-0.0023,-0.0023,-0.0023
652.2,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2222,-0.1025,0.79,0.055,-0.0021,-0.0021,-0.0021
652.2333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.2889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3112,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3223,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3334,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.3889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.4889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5555,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.5889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6223,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6334,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.6889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7111,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7222,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7333,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7444,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.7889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8112,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8223,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8334,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8445,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8556,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8667,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8778,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.8889,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
652.9,-0.1025,0.79,0.055,-0.0022,-0.0022,-0.0022
