time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
301.2,-0.0425,0.79,-0.105,0.0,0.0,0.0
301.2111,-0.0425,0.79,-0.105,0.0002,0.0002,0.0002
301.2222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.2333,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
301.2444,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
301.2556,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
301.2667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.2778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.2889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.3889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.4889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.5889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6444,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6555,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.6889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7444,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.7889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.8889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
301.9889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
302.0,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
302.0111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
