time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
681.0555,-0.0125,0.79,0.055,0.0,0.0,0.0
681.0667,-0.0125,0.79,0.055,0.0002,0.0002,0.0002
681.0778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.0889,-0.0125,0.79,0.055,0.0005,0.0005,0.0005
681.1,-0.0125,0.79,0.055,0.0005,0.0005,0.0005
681.1111,-0.0125,0.79,0.055,0.0005,0.0005,0.0005
681.1223,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.1334,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.1445,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.1556,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.1667,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.1778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.1889,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2111,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2222,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2333,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2444,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2556,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2667,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.2889,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3112,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3223,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3334,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3445,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3556,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3667,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.3889,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4111,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4222,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4333,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4445,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4556,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4667,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.4889,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5111,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5222,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5333,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5444,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5555,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5667,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.5889,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6111,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6223,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6334,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6445,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6556,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6667,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
681.6778,-0.0125,0.79,0.055,0.0004,0.0004,0.0004
