time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
124.1444,0.0325,0.79,0.055,0.0,0.0,0.0
124.1556,0.0325,0.79,0.055,0.0002,0.0002,0.0002
124.1667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.1778,0.0325,0.79,0.055,0.0005,0.0005,0.0005
124.1889,0.0325,0.79,0.055,0.0005,0.0005,0.0005
124.2,0.0325,0.79,0.055,0.0005,0.0005,0.0005
124.2111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.2889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.3889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.4889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.5889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.6889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.7889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.8889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9445,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
124.9889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.0889,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1111,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1222,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1333,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1444,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1556,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1667,0.0325,0.79,0.055,0.0004,0.0004,0.0004
125.1778,0.0325,0.79,0.055,0.0004,0.0004,0.0004
