time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
504.9445,-0.0425,0.79,-0.105,0.0,0.0,0.0
504.9556,-0.0425,0.79,-0.105,0.0002,0.0002,0.0002
504.9667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
504.9778,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
504.9889,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
505.0,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
505.0111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.0889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.1889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2444,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.2889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
505.3667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
