time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
1244.522,0.1625,0.79,-0.005,0.0,0.0,0.0
1244.5330000000001,0.1625,0.79,-0.005,-0.001,-0.001,-0.001
1244.5439999999999,0.1625,0.79,-0.005,-0.002,-0.002,-0.002
1244.556,0.1625,0.79,-0.005,-0.0024,-0.0024,-0.0024
1244.567,0.1625,0.79,-0.005,-0.0025,-0.0025,-0.0025
1244.578,0.1625,0.79,-0.005,-0.0023,-0.0023,-0.0023
1244.589,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.6,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.611,0.1625,0.79,-0.005,-0.0021,-0.0021,-0.0021
1244.622,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.633,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.645,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.656,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.667,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.678,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.6889999999999,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.7,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.711,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.722,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.733,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.745,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.756,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.767,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.778,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.789,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.8,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.8110000000001,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.822,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.833,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.844,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.856,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.867,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.878,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.889,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.9,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.911,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.922,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.933,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.944,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.9560000000001,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.9669999999999,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.978,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1244.989,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.0,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.011,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.022,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.0330000000001,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.0439999999999,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.056,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.067,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.078,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.089,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.1,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.111,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.122,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.133,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.145,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.156,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.167,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.178,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.1889999999999,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.2,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.211,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.222,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.233,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.245,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.256,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.267,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.278,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.289,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.3,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.3110000000001,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.322,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.333,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.344,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.356,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.367,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.378,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.389,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.4,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.411,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.422,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.433,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.444,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.4560000000001,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.4669999999999,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.478,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.489,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.5,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.511,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
1245.522,0.1625,0.79,-0.005,-0.0022,-0.0022,-0.0022
