time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
862.4778,-0.0875,0.79,-0.105,0.0,0.0,0.0
862.4889,-0.0875,0.79,-0.105,-0.001,-0.001,-0.001
862.5,-0.0875,0.79,-0.105,-0.002,-0.002,-0.002
862.5111,-0.0875,0.79,-0.105,-0.0024,-0.0024,-0.0024
862.5222,-0.0875,0.79,-0.105,-0.0025,-0.0025,-0.0025
862.5333,-0.0875,0.79,-0.105,-0.0023,-0.0023,-0.0023
862.5445,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.5556,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.5667,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.5778,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.5889,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6111,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6223,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6334,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6445,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6556,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6667,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6778,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.6889,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7111,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7222,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7333,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7444,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7556,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7667,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7778,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.7889,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8112,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8223,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8334,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8445,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8556,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8667,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8778,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.8889,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9111,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9222,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9333,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9445,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9556,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9667,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
862.9778,-0.0875,0.79,-0.105,-0.0022,-0.0022,-0.0022
