time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
894.8,0.1525,0.79,-0.105,0.0,0.0,0.0
894.8112,0.1525,0.79,-0.105,-0.001,-0.001,-0.001
894.8223,0.1525,0.79,-0.105,-0.002,-0.002,-0.002
894.8334,0.1525,0.79,-0.105,-0.0024,-0.0024,-0.0024
894.8445,0.1525,0.79,-0.105,-0.0025,-0.0025,-0.0025
894.8556,0.1525,0.79,-0.105,-0.0023,-0.0023,-0.0023
894.8667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.8778,0.1525,0.79,-0.105,-0.0021,-0.0021,-0.0021
894.8889,0.1525,0.79,-0.105,-0.0021,-0.0021,-0.0021
894.9,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9111,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9222,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9333,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9445,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
894.9889,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0111,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0222,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0333,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0445,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.0889,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1111,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1223,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1334,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1445,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.1889,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2111,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2222,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2333,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2444,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.2889,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3112,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3223,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3334,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3445,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.3889,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4111,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4222,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4333,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4445,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.4889,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5111,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5222,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5333,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5445,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5556,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5667,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
895.5778,0.1525,0.79,-0.105,-0.0022,-0.0022,-0.0022
