time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
802.5556,0.0,0.7727,0.175,0.0,0.0,0.0
802.5667,0.0,0.7727,0.175,0.0,0.0,0.0
802.5778,0.0,0.7727,0.175,0.0,0.0,0.0
802.5889,0.0,0.7727,0.175,0.0,0.0,0.0
802.6,0.0,0.7727,0.175,0.0,0.0,0.0
802.6111,0.0,0.7727,0.175,0.0,0.0,0.0
802.6223,0.0,0.7727,0.175,0.0,0.0,0.0
802.6334,0.0,0.7727,0.175,0.0,0.0,0.0
802.6445,0.0,0.7727,0.175,0.0,0.0,0.0
802.6556,0.0,0.7727,0.175,0.0,0.0,0.0
802.6667,0.0,0.7727,0.175,0.0,0.0,0.0
802.6778,0.0,0.7727,0.175,0.0,0.0,0.0
802.6889,0.0,0.7727,0.175,0.0,0.0,0.0
802.7,0.0,0.7727,0.175,0.0,0.0,0.0
802.7111,0.0,0.7727,0.175,0.0,0.0,0.0
802.7222,0.0,0.7727,0.175,0.0,0.0,0.0
802.7333,0.0,0.7727,0.175,0.0,0.0,0.0
802.7444,0.0,0.7727,0.175,0.0,0.0,0.0
802.7556,0.0,0.7727,0.175,0.0,0.0,0.0
802.7667,0.0,0.7727,0.175,0.0,0.0,0.0
802.7778,0.0,0.7727,0.175,0.0,0.0,0.0
802.7889,0.0,0.7727,0.175,0.0,0.0,0.0
802.8,0.0,0.7727,0.175,0.0,0.0,0.0
802.8112,0.0,0.7727,0.175,0.0,0.0,0.0
802.8223,0.0,0.7727,0.175,0.0,0.0,0.0
802.8334,0.0,0.7727,0.175,0.0,0.0,0.0
802.8445,0.0,0.7727,0.175,0.0,0.0,0.0
802.8556,0.0,0.7727,0.175,0.0,0.0,0.0
802.8667,0.0,0.7727,0.175,0.0,0.0,0.0
802.8778,0.0,0.7727,0.175,0.0,0.0,0.0
802.8889,0.0,0.7727,0.175,0.0,0.0,0.0
802.9,0.0,0.7727,0.175,0.0,0.0,0.0
802.9111,0.0,0.7727,0.175,0.0,0.0,0.0
802.9222,0.0,0.7727,0.175,0.0,0.0,0.0
802.9333,0.0,0.7727,0.175,0.0,0.0,0.0
802.9445,0.0,0.7727,0.175,0.0,0.0,0.0
802.9556,0.0,0.7727,0.175,0.0,0.0,0.0
802.9667,0.0,0.7727,0.175,0.0,0.0,0.0
802.9778,0.0,0.7727,0.175,0.0,0.0,0.0
802.9889,0.0,0.7727,0.175,0.0,0.0,0.0
803.0,0.0,0.7727,0.175,0.0,0.0,0.0
803.0111,0.0,0.7727,0.175,0.0,0.0,0.0
803.0222,0.0,0.7727,0.175,0.0,0.0,0.0
803.0333,0.0,0.7727,0.175,0.0,0.0,0.0
803.0444,0.0,0.7727,0.175,0.0,0.0,0.0
803.0556,0.0,0.7727,0.175,0.0,0.0,0.0
803.0667,0.0,0.7727,0.175,0.0,0.0,0.0
803.0778,0.0,0.7727,0.175,0.0,0.0,0.0
803.0889,0.0,0.7727,0.175,0.0,0.0,0.0
803.1,0.0,0.7727,0.175,0.0,0.0,0.0
803.1111,0.0,0.7727,0.175,0.0,0.0,0.0
803.1223,0.0,0.7727,0.175,0.0,0.0,0.0
803.1334,0.0,0.7727,0.175,0.0,0.0,0.0
803.1445,0.0,0.7727,0.175,0.0,0.0,0.0
803.1556,0.0,0.7727,0.175,0.0,0.0,0.0
803.1667,0.0,0.7727,0.175,0.0,0.0,0.0
803.1778,0.0,0.7727,0.175,0.0,0.0,0.0
803.1889,0.0,0.7727,0.175,0.0,0.0,0.0
803.2,0.0,0.7727,0.175,0.0,0.0,0.0
803.2111,0.0,0.7727,0.175,0.0,0.0,0.0
803.2222,0.0,0.7727,0.175,0.0,0.0,0.0
803.2333,0.0,0.7727,0.175,0.0,0.0,0.0
803.2444,0.0,0.7727,0.175,0.0,0.0,0.0
803.2556,0.0,0.7727,0.175,0.0,0.0,0.0
803.2667,0.0,0.7727,0.175,0.0,0.0,0.0
803.2778,0.0,0.7727,0.175,0.0,0.0,0.0
803.2889,0.0,0.7727,0.175,0.0,0.0,0.0
803.3,0.0,0.7727,0.175,0.0,0.0,0.0
803.3112,0.0,0.7727,0.175,0.0,0.0,0.0
803.3223,0.0,0.7727,0.175,0.0,0.0,0.0
803.3334,0.0,0.7727,0.175,0.0,0.0,0.0
803.3445,0.0,0.7727,0.175,0.0,0.0,0.0
803.3556,0.0,0.7727,0.175,0.0,0.0,0.0
803.3667,0.0,0.7727,0.175,0.0,0.0,0.0
803.3778,0.0,0.7727,0.175,0.0,0.0,0.0
803.3889,0.0,0.7727,0.175,0.0,0.0,0.0
803.4,0.0,0.7727,0.175,0.0,0.0,0.0
803.4111,0.0,0.7727,0.175,0.0,0.0,0.0
803.4222,0.0,0.7727,0.175,0.0,0.0,0.0
803.4333,0.0,0.7727,0.175,0.0,0.0,0.0
803.4445,0.0,0.7727,0.175,0.0,0.0,0.0
803.4556,0.0,0.7727,0.175,0.0,0.0,0.0
803.4667,0.0,0.7727,0.175,0.0,0.0,0.0
803.4778,0.0,0.7727,0.175,0.0,0.0,0.0
803.4889,0.0,0.7727,0.175,0.0,0.0,0.0
803.5,0.0,0.7727,0.175,0.0,0.0,0.0
803.5111,0.0,0.7727,0.175,0.0,0.0,0.0
803.5222,0.0,0.7727,0.175,0.0,0.0,0.0
803.5333,0.0,0.7727,0.175,0.0,0.0,0.0
803.5444,0.0,0.7727,0.175,0.0,0.0,0.0
803.5556,0.0,0.7727,0.175,0.0,0.0,0.0
803.5667,0.0,0.7727,0.175,0.0,0.0,0.0
803.5778,0.0,0.7727,0.175,0.0,0.0,0.0
803.5889,0.0,0.7727,0.175,0.0,0.0,0.0
803.6,0.0,0.7727,0.175,0.0,0.0,0.0
803.6111,0.0,0.7727,0.175,0.0,0.0,0.0
803.6223,0.0,0.7727,0.175,0.0,0.0,0.0
803.6334,0.0,0.7727,0.175,0.0,0.0,0.0
803.6445,0.0,0.7727,0.175,0.0,0.0,0.0
803.6556,0.0,0.7727,0.175,0.0,0.0,0.0
803.6667,0.0,0.7727,0.175,0.0,0.0,0.0
803.6778,0.0,0.7727,0.175,0.0,0.0,0.0
803.6889,0.0,0.7727,0.175,0.0,0.0,0.0
803.7,0.0,0.7727,0.175,0.0,0.0,0.0
803.7111,0.0,0.7727,0.175,0.0,0.0,0.0
803.7222,0.0,0.7727,0.175,0.0,0.0,0.0
803.7333,0.0,0.7727,0.175,0.0,0.0,0.0
