time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
504.7444,-0.2075,0.79,-0.105,0.0,0.0,0.0
504.7556,-0.2075,0.79,-0.105,0.0002,0.0002,0.0002
504.7667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.7778,-0.2075,0.79,-0.105,0.0005,0.0005,0.0005
504.7889,-0.2075,0.79,-0.105,0.0005,0.0005,0.0005
504.8,-0.2075,0.79,-0.105,0.0005,0.0005,0.0005
504.8111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8333,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.8889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9333,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
504.9889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0334,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.0889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1333,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.1889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2333,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2444,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.2889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3333,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.3889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4333,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4556,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4667,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4778,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.4889,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.5,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.5111,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.5222,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.5334,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
505.5445,-0.2075,0.79,-0.105,0.0004,0.0004,0.0004
