time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
926.5334,-0.0425,0.79,0.055,0.0,0.0,0.0
926.5445,-0.0425,0.79,0.055,0.0002,0.0002,0.0002
926.5556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.5667,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
926.5778,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
926.5889,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
926.6,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6223,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6334,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.6889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7444,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.7889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8112,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8223,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8334,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.8889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
926.9889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
927.0,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
927.0111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
